LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,time
2.3327758,52.4515381,0.0,27.8953114,30.2000008,0.0,0.0,0.0,2024-05-09 09:10:00
2.3001223,52.6220055,0.0,27.9302368,30.2000008,0.0,0.0,0.0,2024-05-09 09:20:00
2.2761233,52.792469,0.0,27.995739,30.2000008,0.0,0.0,0.0,2024-05-09 09:30:00
2.2529674,52.9629364,0.0,28.0612411,30.2000008,0.0,0.0,0.0,2024-05-09 09:40:00
2.2315371,53.1334038,0.0,28.1267452,30.2000008,0.0,0.0,0.0,2024-05-09 09:50:00
2.1904089,53.3038673,0.0,28.1922474,30.2000008,0.0,0.0,0.0,2024-05-09 10:00:00
2.1994989,53.4743347,0.0,28.2577496,30.2000008,0.0,0.0,0.0,2024-05-09 10:10:00
2.155905,53.6448021,0.0,28.3232536,30.2000008,0.0,0.0,0.0,2024-05-09 10:20:00
2.1159482,53.8152657,0.0,28.3887558,30.2000008,0.0,0.0,0.0,2024-05-09 10:30:00
2.02,53.985733,0.0,28.4797935,30.2000008,0.0,0.0,0.0,2024-05-09 10:40:00
1.9951627,54.1562004,0.0,28.5761223,30.2000008,0.0,0.0,0.0,2024-05-09 10:50:00
1.9025174,54.3266678,0.0,28.672451,30.2000008,0.0,0.0,0.0,2024-05-09 11:00:00
1.851073,54.4971313,0.0,28.7687798,30.2000008,0.0,0.0,0.0,2024-05-09 11:10:00
1.8649701,54.5924835,0.0,28.8651104,30.2000008,0.0,0.0,0.0,2024-05-09 11:20:00
1.8584908,54.5735359,0.0,28.9614391,30.2000008,0.0,0.0,0.0,2024-05-09 11:30:00
1.9213941,54.5545883,0.0,29.0577679,30.2000008,0.0,0.0,0.0,2024-05-09 11:40:00
2.0069818,54.5356445,0.0,29.1168652,30.2000008,0.0,0.0,0.0,2024-05-09 11:50:00
1.8794419,54.5166969,0.0,29.1468945,30.2000008,0.0,0.0,0.0,2024-05-09 12:00:00
1.7384905,54.4977493,0.0,29.1769238,30.2000008,0.0,0.0,0.0,2024-05-09 12:10:00
1.813917,54.4788017,0.0,29.206955,30.2000008,0.0,0.0,0.0,2024-05-09 12:20:00
1.7765481,54.4598541,0.0,29.2369843,30.2000008,0.0,0.0,0.0,2024-05-09 12:30:00
1.7010137,54.4409065,0.0,29.2670135,30.2000008,0.0,0.0,0.0,2024-05-09 12:40:00
1.6131408,54.4219589,0.0,29.2970448,30.2000008,0.0,0.0,0.0,2024-05-09 12:50:00
1.521523,54.4030113,0.0,29.3270741,30.2000008,0.0,0.0,0.0,2024-05-09 13:00:00
1.5693599,54.3840637,0.0,29.3571053,30.2000008,0.0,0.0,0.0,2024-05-09 13:10:00
1.5475066,54.3651161,0.0,29.3871346,30.2000008,0.0,0.0,0.0,2024-05-09 13:20:00
1.4901019,54.3461685,0.0,29.4171638,30.2000008,0.0,0.0,0.0,2024-05-09 13:30:00
1.5635188,54.3272209,0.0,29.4471951,30.2000008,0.0,0.0,0.0,2024-05-09 13:40:00
1.6944751,54.3082733,0.0,29.4772243,30.2000008,0.0,0.0,0.0,2024-05-09 13:50:00
1.8172774,54.2893257,0.0,29.5072536,30.2000008,0.0,0.0,0.0,2024-05-09 14:00:00
1.9265013,54.2703781,0.0,29.5372849,30.2000008,0.0,0.0,0.0,2024-05-09 14:10:00
1.9987844,54.2514343,0.0,29.5673141,30.2000008,0.0,0.0,0.0,2024-05-09 14:20:00
2.0624259,54.2324867,0.0,29.5973434,30.2000008,0.0,0.0,0.0,2024-05-09 14:30:00
2.0720918,54.2135391,0.0,29.5846806,30.2000008,0.0,0.0,0.0,2024-05-09 14:40:00
2.1549582,54.1945915,0.0,29.567873,30.2000008,0.0,0.0,0.0,2024-05-09 14:50:00
2.1840105,54.1756439,0.0,29.5510654,30.2000008,0.0,0.0,0.0,2024-05-09 15:00:00
2.1737819,54.1566963,0.0,29.5342598,30.2000008,0.0,0.0,0.0,2024-05-09 15:10:00
2.1876218,54.1377487,0.0,29.5174522,30.2000008,0.0,0.0,0.0,2024-05-09 15:20:00
2.1916306,54.1188011,0.0,29.5006447,30.2000008,0.0,0.0,0.0,2024-05-09 15:30:00
2.2311819,54.0998535,0.0,29.483839,30.2000008,0.0,0.0,0.0,2024-05-09 15:40:00
2.2171862,54.0809059,0.0,29.4670315,30.2000008,0.0,0.0,0.0,2024-05-09 15:50:00
2.1893506,54.0619583,0.0,29.4502239,30.2000008,0.0,0.0,0.0,2024-05-09 16:00:00
2.1218667,54.0430107,0.0,29.4334164,30.1989307,0.0,0.0,0.0,2024-05-09 16:10:00
2.1331329,54.0240631,0.0,29.4166107,30.1968479,0.0,0.0,0.0,2024-05-09 16:20:00
2.1790614,54.0051155,0.0,29.3996944,30.1947651,0.0,0.0,0.0,2024-05-09 16:30:00
2.2489693,53.9861717,0.0,29.3735886,30.1926823,0.0,0.0,0.0,2024-05-09 16:40:00
2.303082,53.9672241,0.0,29.3474827,30.1905975,0.0,0.0,0.0,2024-05-09 16:50:00
2.328656,53.9482765,0.0,29.3213768,30.1885147,0.0,0.0,0.0,2024-05-09 17:00:00
2.3542299,53.9293289,0.0,29.2952709,30.1864319,0.0,0.0,0.0,2024-05-09 17:10:00
2.3798037,53.9103813,0.0,29.269165,30.1843491,0.0,0.0,0.0,2024-05-09 17:20:00
2.4053776,53.8914337,0.0,29.2430592,30.1822643,0.0,0.0,0.0,2024-05-09 17:30:00
2.4183531,53.8724861,0.0,29.2169533,30.1801815,0.0,0.0,0.0,2024-05-09 17:40:00
2.4145069,53.8535385,0.0,29.1908493,30.1780987,0.0,0.0,0.0,2024-05-09 17:50:00
2.4106607,53.8345909,0.0,29.1647434,30.1760139,0.0,0.0,0.0,2024-05-09 18:00:00
2.3965683,53.8156433,0.0,29.1386375,30.1739311,0.0,0.0,0.0,2024-05-09 18:10:00
2.4064755,53.7966957,0.0,29.1125317,30.1718483,0.0,0.0,0.0,2024-05-09 18:20:00
2.4341669,53.7777481,0.0,29.0864258,30.1697655,0.0,0.0,0.0,2024-05-09 18:30:00
2.45,53.7588005,0.0,29.0603199,30.1676807,0.0,0.0,0.0,2024-05-09 18:40:00
2.45,53.7398529,0.0,29.034214,30.1655979,0.0,0.0,0.0,2024-05-09 18:50:00
2.4556527,53.7209053,0.0,29.0081081,30.1635151,0.0,0.0,0.0,2024-05-09 19:00:00
2.4787292,53.7019615,0.0,28.9820023,30.1614323,0.0,0.0,0.0,2024-05-09 19:10:00
2.501806,53.5886726,0.0,28.9558964,30.1593475,0.0,0.0,0.0,2024-05-09 19:20:00
2.5248828,53.4645042,0.0,28.9297905,30.1572647,0.0,0.0,0.0,2024-05-09 19:30:00
2.5479593,53.3403397,0.0,28.9036846,30.1551819,0.0,0.0,0.0,2024-05-09 19:40:00
2.569391,53.2161713,0.0,28.8775787,30.1530972,0.0,0.0,0.0,2024-05-09 19:50:00
2.5890279,53.0920067,0.0,28.8514729,30.1510143,0.0,0.0,0.0,2024-05-09 20:00:00
2.6086648,52.9678383,0.0,28.825367,30.1489315,0.0,0.0,0.0,2024-05-09 20:10:00
2.6283016,52.8436699,0.0,28.7992611,30.1468487,0.0,0.0,0.0,2024-05-09 20:20:00
2.6479385,52.7195053,0.0,28.7731552,30.1447639,0.0,0.0,0.0,2024-05-09 20:30:00
2.6651506,52.5953369,0.0,28.7470493,30.1426811,0.0,0.0,0.0,2024-05-09 20:40:00
2.6820784,52.4711723,0.0,28.7209435,30.1405983,0.0,0.0,0.0,2024-05-09 20:50:00
2.6990058,52.3470039,0.0,28.6948376,30.1385155,0.0,0.0,0.0,2024-05-09 21:00:00
2.7159336,52.2228355,0.0,28.6687317,30.1364307,0.0,0.0,0.0,2024-05-09 21:10:00
2.732861,52.098671,0.0,28.6426258,30.1343479,0.0,0.0,0.0,2024-05-09 21:20:00
2.74,51.9745026,0.0,28.6165199,30.1322651,0.0,0.0,0.0,2024-05-09 21:30:00
2.74,51.850338,0.0,28.590416,30.1301804,0.0,0.0,0.0,2024-05-09 21:40:00
2.74,51.7261696,0.0,28.5643101,30.1280975,0.0,0.0,0.0,2024-05-09 21:50:00
2.745759,51.6020012,0.0,28.5382042,30.1260147,0.0,0.0,0.0,2024-05-09 22:00:00
2.7542493,51.4778366,0.0,28.5120983,30.1239319,0.0,0.0,0.0,2024-05-09 22:10:00
2.7627399,51.3536682,0.0,28.4859924,30.1218472,0.0,0.0,0.0,2024-05-09 22:20:00
2.7712531,51.2295036,0.0,28.4598866,30.1197643,0.0,0.0,0.0,2024-05-09 22:30:00
2.779902,51.1053352,0.0,28.4337807,30.1176815,0.0,0.0,0.0,2024-05-09 22:40:00
2.7885506,50.9811707,0.0,28.4076748,30.1155987,0.0,0.0,0.0,2024-05-09 22:50:00
2.7971992,50.8570023,0.0,28.3815689,30.1135139,0.0,0.0,0.0,2024-05-09 23:00:00
2.8058479,50.7328339,0.0,28.355463,30.1114311,0.0,0.0,0.0,2024-05-09 23:10:00
2.8144968,50.6086693,0.0,28.3293571,30.1093483,0.0,0.0,0.0,2024-05-09 23:20:00
2.8231454,50.4845009,0.0,28.3032513,30.1072636,0.0,0.0,0.0,2024-05-09 23:30:00
2.831794,50.3603363,0.0,28.2771454,30.1051807,0.0,0.0,0.0,2024-05-09 23:40:00
2.8404429,50.2361679,0.0,28.2510395,30.1030979,0.0,0.0,0.0,2024-05-09 23:50:00
2.8490915,50.1119995,0.0,28.2249336,30.1010151,0.0,0.0,0.0,2024-05-10 00:00:00
2.8536465,49.9878349,0.0,28.1986217,30.0967903,0.0,0.0,0.0,2024-05-10 00:10:00
2.8577213,49.8636665,0.0,28.167923,30.090538,0.0,0.0,0.0,2024-05-10 00:20:00
2.8617959,49.739502,0.0,28.1372242,30.0842857,0.0,0.0,0.0,2024-05-10 00:30:00
2.8658707,49.6153336,0.0,28.1065235,30.0780354,0.0,0.0,0.0,2024-05-10 00:40:00
2.8699453,49.4911652,0.0,28.0758247,30.0717831,0.0,0.0,0.0,2024-05-10 00:50:00
2.8740201,49.3670006,0.0,28.045126,30.0655308,0.0,0.0,0.0,2024-05-10 01:00:00
2.8780947,49.2428322,0.0,28.0144272,30.0592785,0.0,0.0,0.0,2024-05-10 01:10:00
2.8821695,49.1186676,0.0,27.9837265,30.0530262,0.0,0.0,0.0,2024-05-10 01:20:00
2.8862441,48.9944992,0.0,27.9530277,30.0467739,0.0,0.0,0.0,2024-05-10 01:30:00
2.8899999,48.8703308,0.0,27.9223289,30.0405216,0.0,0.0,0.0,2024-05-10 01:40:00
2.8899999,48.7461662,0.0,27.8916302,30.0342693,0.0,0.0,0.0,2024-05-10 01:50:00
2.8899999,48.6219978,0.0,27.8609314,30.028017,0.0,0.0,0.0,2024-05-10 02:00:00
2.8981059,48.4978333,0.0,27.8302307,30.0217648,0.0,0.0,0.0,2024-05-10 02:10:00
2.9085228,48.3736649,0.0,27.7995319,30.0155125,0.0,0.0,0.0,2024-05-10 02:20:00
2.9189398,48.2495003,0.0,27.7688332,30.0092602,0.0,0.0,0.0,2024-05-10 02:30:00
2.9293566,48.1253319,0.0,27.7381344,30.0030079,0.0,0.0,0.0,2024-05-10 02:40:00
2.9397736,48.0011635,0.0,27.7074337,29.9967556,0.0,0.0,0.0,2024-05-10 02:50:00
2.9298582,47.8769989,0.0,27.6767349,29.9905033,0.0,0.0,0.0,2024-05-10 03:00:00
2.9194911,47.8399734,0.0,27.6460361,29.984251,0.0,0.0,0.0,2024-05-10 03:10:00
2.9091239,47.9451981,0.0,27.6153374,29.9779987,0.0,0.0,0.0,2024-05-10 03:20:00
2.8987567,48.0504265,0.0,27.5846386,29.9717464,0.0,0.0,0.0,2024-05-10 03:30:00
2.8883898,48.1556511,0.0,27.5539379,29.9654942,0.0,0.0,0.0,2024-05-10 03:40:00
2.8780227,48.2608795,0.0,27.5232391,29.9592419,0.0,0.0,0.0,2024-05-10 03:50:00
2.8676555,48.3661041,0.0,27.4925404,29.9529896,0.0,0.0,0.0,2024-05-10 04:00:00
2.8495362,48.4713287,0.0,27.4618416,29.9467392,0.0,0.0,0.0,2024-05-10 04:10:00
2.8095334,48.5765572,0.0,27.4311409,29.9404869,0.0,0.0,0.0,2024-05-10 04:20:00
2.7858512,48.6817818,0.0,27.4004421,29.9342346,0.0,0.0,0.0,2024-05-10 04:30:00
2.7777433,48.7870102,0.0,27.3697433,29.9279823,0.0,0.0,0.0,2024-05-10 04:40:00
2.7696354,48.8922348,0.0,27.3390446,29.92173,0.0,0.0,0.0,2024-05-10 04:50:00
2.7615275,48.9974632,0.0,27.3083458,29.9154778,0.0,0.0,0.0,2024-05-10 05:00:00
2.7847347,49.1026878,0.0,27.2961903,29.9092255,0.0,0.0,0.0,2024-05-10 05:10:00
2.8152111,49.2079163,0.0,27.2909584,29.9029732,0.0,0.0,0.0,2024-05-10 05:20:00
2.8456874,49.3131409,0.0,27.2857285,29.8967209,0.0,0.0,0.0,2024-05-10 05:30:00
2.8761635,49.4183655,0.0,27.2804966,29.8904686,0.0,0.0,0.0,2024-05-10 05:40:00
2.9066398,49.5235939,0.0,27.2752666,29.8842163,0.0,0.0,0.0,2024-05-10 05:50:00
2.916605,49.6288185,0.0,27.2700348,29.877964,0.0,0.0,0.0,2024-05-10 06:00:00
2.9105594,49.7340469,0.0,27.2648048,29.8717117,0.0,0.0,0.0,2024-05-10 06:10:00
2.9045141,49.8392715,0.0,27.259573,29.8654594,0.0,0.0,0.0,2024-05-10 06:20:00
2.8984687,49.9445,0.0,27.254343,29.8592072,0.0,0.0,0.0,2024-05-10 06:30:00
2.8924234,50.0497246,0.0,27.2491112,29.8529549,0.0,0.0,0.0,2024-05-10 06:40:00
2.8863778,50.154953,0.0,27.2438812,29.8467026,0.0,0.0,0.0,2024-05-10 06:50:00
2.8803325,50.2601776,0.0,27.2386494,29.8404503,0.0,0.0,0.0,2024-05-10 07:00:00
2.8500543,50.365406,0.0,27.2334194,29.834198,0.0,0.0,0.0,2024-05-10 07:10:00
2.8183649,50.4706306,0.0,27.2281876,29.8279457,0.0,0.0,0.0,2024-05-10 07:20:00
2.7866755,50.5758553,0.0,27.2229557,29.8216934,0.0,0.0,0.0,2024-05-10 07:30:00
2.7549858,50.6810837,0.0,27.2177258,29.815443,0.0,0.0,0.0,2024-05-10 07:40:00
2.7248194,50.7863083,0.0,27.2124939,29.8091908,0.0,0.0,0.0,2024-05-10 07:50:00
2.7003295,50.8915367,0.0,27.2072639,29.8029385,0.0,0.0,0.0,2024-05-10 08:00:00
2.6758399,50.9967613,0.0,27.2020321,29.7999992,0.0,0.0,0.0,2024-05-10 08:10:00
2.65135,51.1019897,0.0,27.2528725,29.7999992,0.0,0.0,0.0,2024-05-10 08:20:00
2.5704281,51.2072144,0.0,27.3393269,29.7999992,0.0,0.0,0.0,2024-05-10 08:30:00
2.5024741,51.3124428,0.0,27.4257813,29.7999992,0.0,0.0,0.0,2024-05-10 08:40:00
2.5213642,51.4176674,0.0,27.5122356,29.7999992,0.0,0.0,0.0,2024-05-10 08:50:00
2.53,51.5228958,0.0,27.59869,29.7999992,0.0,0.0,0.0,2024-05-10 09:00:00
2.4955814,51.6281204,0.0,27.6851444,29.7999992,0.0,0.0,0.0,2024-05-10 09:10:00
2.3976619,51.733345,0.0,27.7599583,29.7999992,0.0,0.0,0.0,2024-05-10 09:20:00
2.3783863,51.8385735,0.0,27.8323574,29.7999992,0.0,0.0,0.0,2024-05-10 09:30:00
2.3385601,51.9437981,0.0,27.9047546,29.7999992,0.0,0.0,0.0,2024-05-10 09:40:00
2.2732558,52.0490265,0.0,27.9771538,29.7999992,0.0,0.0,0.0,2024-05-10 09:50:00
2.2293675,52.1542511,0.0,28.0495529,29.7999992,0.0,0.0,0.0,2024-05-10 10:00:00
2.1721087,52.2594795,0.0,28.1219521,29.7999992,0.0,0.0,0.0,2024-05-10 10:10:00
2.2160501,52.3647041,0.0,28.1943493,29.7999992,0.0,0.0,0.0,2024-05-10 10:20:00
2.1106966,52.4699326,0.0,28.2667484,29.7999992,0.0,0.0,0.0,2024-05-10 10:30:00
2.1640959,52.5751572,0.0,28.3391476,29.7999992,0.0,0.0,0.0,2024-05-10 10:40:00
2.1595888,52.6803856,0.0,28.4115467,29.7999992,0.0,0.0,0.0,2024-05-10 10:50:00
2.090615,52.7856102,0.0,28.4839439,29.7999992,0.0,0.0,0.0,2024-05-10 11:00:00
2.0999999,52.8363228,0.0,28.5293903,29.7999992,0.0,0.0,0.0,2024-05-10 11:10:00
2.0566888,52.8783989,0.0,28.5671558,29.7999992,0.0,0.0,0.0,2024-05-10 11:20:00
2.0029633,52.9204712,0.0,28.6049213,29.7999992,0.0,0.0,0.0,2024-05-10 11:30:00
1.9790701,52.9625473,0.0,28.6426868,29.7999992,0.0,0.0,0.0,2024-05-10 11:40:00
1.8637574,53.0046234,0.0,28.6804523,29.7999992,0.0,0.0,0.0,2024-05-10 11:50:00
1.7369561,53.0466995,0.0,28.7182178,29.7999992,0.0,0.0,0.0,2024-05-10 12:00:00
1.6355308,53.0887756,0.0,28.7559834,29.7999992,0.0,0.0,0.0,2024-05-10 12:10:00
1.6600001,53.1308517,0.0,28.7937489,29.7999992,0.0,0.0,0.0,2024-05-10 12:20:00
1.5699999,53.1729279,0.0,28.8315144,29.7999992,0.0,0.0,0.0,2024-05-10 12:30:00
1.501947,53.215004,0.0,28.8692799,29.7999992,0.0,0.0,0.0,2024-05-10 12:40:00
1.5618628,53.2570801,0.0,28.9070454,29.7999992,0.0,0.0,0.0,2024-05-10 12:50:00
1.5069134,53.2991524,0.0,28.9448109,29.7999992,0.0,0.0,0.0,2024-05-10 13:00:00
1.4553756,53.3412285,0.0,28.9825764,29.7999992,0.0,0.0,0.0,2024-05-10 13:10:00
1.6200001,53.3833046,0.0,29.0203419,29.7999992,0.0,0.0,0.0,2024-05-10 13:20:00
1.5961226,53.4253807,0.0,29.0581074,29.7999992,0.0,0.0,0.0,2024-05-10 13:30:00
1.6354336,53.4674568,0.0,29.0958729,29.7999992,0.0,0.0,0.0,2024-05-10 13:40:00
1.6924465,53.5095329,0.0,29.1336384,29.7999992,0.0,0.0,0.0,2024-05-10 13:50:00
1.717432,53.551609,0.0,29.1714039,29.7999992,0.0,0.0,0.0,2024-05-10 14:00:00
1.6490231,53.5936852,0.0,29.2091694,29.7999992,0.0,0.0,0.0,2024-05-10 14:10:00
1.7761155,53.6357613,0.0,29.2469349,29.7999992,0.0,0.0,0.0,2024-05-10 14:20:00
1.7935034,53.6778336,0.0,29.2847004,29.7999992,0.0,0.0,0.0,2024-05-10 14:30:00
1.7617568,53.7199097,0.0,29.3150921,29.7999992,0.0,0.0,0.0,2024-05-10 14:40:00
1.8752316,53.7619858,0.0,29.3404636,29.7999992,0.0,0.0,0.0,2024-05-10 14:50:00
1.8442026,53.8040619,0.0,29.3658333,29.7999992,0.0,0.0,0.0,2024-05-10 15:00:00
1.8950368,53.846138,0.0,29.3912029,29.7999992,0.0,0.0,0.0,2024-05-10 15:10:00
1.9708769,53.8882141,0.0,29.4165745,29.7999992,0.0,0.0,0.0,2024-05-10 15:20:00
1.9734925,53.9302902,0.0,29.4419441,29.7999992,0.0,0.0,0.0,2024-05-10 15:30:00
2.0577328,53.9723663,0.0,29.4673138,29.7999992,0.0,0.0,0.0,2024-05-10 15:40:00
2.089798,54.0144424,0.0,29.4926853,29.7999992,0.0,0.0,0.0,2024-05-10 15:50:00
2.1008613,54.0565186,0.0,29.4949703,29.7999992,0.0,0.0,0.0,2024-05-10 16:00:00
2.1309597,54.0985909,0.0,29.4879036,29.7999992,0.0,0.0,0.0,2024-05-10 16:10:00
2.1480603,54.140667,0.0,29.4808369,29.7999992,0.0,0.0,0.0,2024-05-10 16:20:00
2.1782837,54.1827431,0.0,29.4737701,29.7999992,0.0,0.0,0.0,2024-05-10 16:30:00
2.1676643,54.2248192,0.0,29.4667015,29.7999992,0.0,0.0,0.0,2024-05-10 16:40:00
2.1544259,54.2668953,0.0,29.4596348,29.7999992,0.0,0.0,0.0,2024-05-10 16:50:00
2.1992517,54.3089714,0.0,29.4525681,29.7999992,0.0,0.0,0.0,2024-05-10 17:00:00
2.1920071,54.3510475,0.0,29.4455013,29.7999992,0.0,0.0,0.0,2024-05-10 17:10:00
2.1965184,54.3931236,0.0,29.4384346,29.7999992,0.0,0.0,0.0,2024-05-10 17:20:00
2.212327,54.4351997,0.0,29.431366,29.7999992,0.0,0.0,0.0,2024-05-10 17:30:00
2.2663262,54.477272,0.0,29.4242992,29.7999992,0.0,0.0,0.0,2024-05-10 17:40:00
2.29702,54.5193481,0.0,29.4172325,29.7999992,0.0,0.0,0.0,2024-05-10 17:50:00
2.3095202,54.5614243,0.0,29.4101658,29.7999992,0.0,0.0,0.0,2024-05-10 18:00:00
2.3471146,54.6035004,0.0,29.4030991,29.7999992,0.0,0.0,0.0,2024-05-10 18:10:00
2.3857102,54.6455765,0.0,29.3785992,29.7999992,0.0,0.0,0.0,2024-05-10 18:20:00
2.4206662,54.6876526,0.0,29.3404865,29.7999992,0.0,0.0,0.0,2024-05-10 18:30:00
2.4266365,54.7297287,0.0,29.3023739,29.7999992,0.0,0.0,0.0,2024-05-10 18:40:00
2.4326069,54.7718048,0.0,29.2642612,29.7999992,0.0,0.0,0.0,2024-05-10 18:50:00
2.4385772,54.7583733,0.0,29.2261467,29.7999992,0.0,0.0,0.0,2024-05-10 19:00:00
2.4955769,54.6321907,0.0,29.1880341,29.7999992,0.0,0.0,0.0,2024-05-10 19:10:00
2.5399044,54.5060081,0.0,29.1499214,29.7999992,0.0,0.0,0.0,2024-05-10 19:20:00
2.5586545,54.3798218,0.0,29.1118088,29.7999992,0.0,0.0,0.0,2024-05-10 19:30:00
2.5774045,54.2536392,0.0,29.0736961,29.7999992,0.0,0.0,0.0,2024-05-10 19:40:00
2.5961547,54.1274567,0.0,29.0355835,29.7999992,0.0,0.0,0.0,2024-05-10 19:50:00
2.5999999,54.0012741,0.0,28.9974709,29.7999992,0.0,0.0,0.0,2024-05-10 20:00:00
2.5999999,53.8750916,0.0,28.9593582,29.7999992,0.0,0.0,0.0,2024-05-10 20:10:00
2.5999999,53.7489052,0.0,28.9212456,29.7999992,0.0,0.0,0.0,2024-05-10 20:20:00
2.5999999,53.6227226,0.0,28.8831329,29.7999992,0.0,0.0,0.0,2024-05-10 20:30:00
2.5999999,53.4965401,0.0,28.8450184,29.7999992,0.0,0.0,0.0,2024-05-10 20:40:00
2.5999999,53.3703575,0.0,28.8069057,29.7999992,0.0,0.0,0.0,2024-05-10 20:50:00
2.5999999,53.244175,0.0,28.7687931,29.7999992,0.0,0.0,0.0,2024-05-10 21:00:00
2.5999999,53.1179924,0.0,28.7306805,29.7999992,0.0,0.0,0.0,2024-05-10 21:10:00
2.5999999,52.991806,0.0,28.6950836,29.7999992,0.0,0.0,0.0,2024-05-10 21:20:00
2.5999999,52.8656235,0.0,28.6698742,29.7999992,0.0,0.0,0.0,2024-05-10 21:30:00
2.5999999,52.7394409,0.0,28.6446648,29.7999992,0.0,0.0,0.0,2024-05-10 21:40:00
2.5999999,52.6132584,0.0,28.6194534,29.7999992,0.0,0.0,0.0,2024-05-10 21:50:00
2.5999999,52.4870758,0.0,28.594244,29.7999992,0.0,0.0,0.0,2024-05-10 22:00:00
2.6014872,52.3608932,0.0,28.5690346,29.7999992,0.0,0.0,0.0,2024-05-10 22:10:00
2.6171529,52.2347069,0.0,28.5438232,29.7999992,0.0,0.0,0.0,2024-05-10 22:20:00
2.6328187,52.1085243,0.0,28.5186138,29.7999992,0.0,0.0,0.0,2024-05-10 22:30:00
2.6484842,51.9823418,0.0,28.4934044,29.7999992,0.0,0.0,0.0,2024-05-10 22:40:00
2.66415,51.8561592,0.0,28.4681931,29.7999992,0.0,0.0,0.0,2024-05-10 22:50:00
2.6798158,51.7299767,0.0,28.4429836,29.7999992,0.0,0.0,0.0,2024-05-10 23:00:00
2.6954813,51.6037941,0.0,28.4177742,29.7999992,0.0,0.0,0.0,2024-05-10 23:10:00
2.7057824,51.4776077,0.0,28.3925629,29.7999992,0.0,0.0,0.0,2024-05-10 23:20:00
2.7139089,51.3514252,0.0,28.3673534,29.7999992,0.0,0.0,0.0,2024-05-10 23:30:00
2.7220352,51.2252426,0.0,28.342144,29.7999992,0.0,0.0,0.0,2024-05-10 23:40:00
2.7301617,51.0990601,0.0,28.3169327,29.7999992,0.0,0.0,0.0,2024-05-10 23:50:00
2.7382879,50.9728775,0.0,28.2917233,29.7981873,0.0,0.0,0.0,2024-05-11 00:00:00
2.7464142,50.8466911,0.0,28.2665138,29.7939739,0.0,0.0,0.0,2024-05-11 00:10:00
2.7545407,50.7205086,0.0,28.2413025,29.7897606,0.0,0.0,0.0,2024-05-11 00:20:00
2.7631557,50.594326,0.0,28.2160931,29.7855473,0.0,0.0,0.0,2024-05-11 00:30:00
2.7727711,50.4681435,0.0,28.1908836,29.7813339,0.0,0.0,0.0,2024-05-11 00:40:00
2.7823865,50.3419609,0.0,28.1656742,29.7771206,0.0,0.0,0.0,2024-05-11 00:50:00
2.792002,50.2157784,0.0,28.1404629,29.7729073,0.0,0.0,0.0,2024-05-11 01:00:00
2.8016174,50.089592,0.0,28.1152534,29.7686939,0.0,0.0,0.0,2024-05-11 01:10:00
2.8112328,49.9634094,0.0,28.090044,29.7644806,0.0,0.0,0.0,2024-05-11 01:20:00
2.8208482,49.8372269,0.0,28.0648327,29.7602673,0.0,0.0,0.0,2024-05-11 01:30:00
2.8304636,49.7110443,0.0,28.0396233,29.7560539,0.0,0.0,0.0,2024-05-11 01:40:00
2.8400791,49.5848618,0.0,28.0144138,29.7518406,0.0,0.0,0.0,2024-05-11 01:50:00
2.8496945,49.4586792,0.0,27.9892025,29.7476273,0.0,0.0,0.0,2024-05-11 02:00:00
2.8593099,49.3324928,0.0,27.9639931,29.7434139,0.0,0.0,0.0,2024-05-11 02:10:00
2.8689253,49.2063103,0.0,27.9387836,29.7391987,0.0,0.0,0.0,2024-05-11 02:20:00
2.8785408,49.0801277,0.0,27.9135723,29.7349854,0.0,0.0,0.0,2024-05-11 02:30:00
2.8881562,48.9539452,0.0,27.8864708,29.730772,0.0,0.0,0.0,2024-05-11 02:40:00
2.8977716,48.8277626,0.0,27.8571625,29.7265587,0.0,0.0,0.0,2024-05-11 02:50:00
2.907387,48.8705826,0.0,27.8278522,29.7223454,0.0,0.0,0.0,2024-05-11 03:00:00
2.9130292,48.9610786,0.0,27.7985439,29.718132,0.0,0.0,0.0,2024-05-11 03:10:00
2.9171886,49.0515747,0.0,27.7692337,29.7139187,0.0,0.0,0.0,2024-05-11 03:20:00
2.9213481,49.142067,0.0,27.7399254,29.7097054,0.0,0.0,0.0,2024-05-11 03:30:00
2.9255075,49.232563,0.0,27.7106171,29.705492,0.0,0.0,0.0,2024-05-11 03:40:00
2.929667,49.3230553,0.0,27.6813068,29.7012787,0.0,0.0,0.0,2024-05-11 03:50:00
2.9338264,49.4135513,0.0,27.6519985,29.6970654,0.0,0.0,0.0,2024-05-11 04:00:00
2.9379859,49.5040474,0.0,27.6226883,29.692852,0.0,0.0,0.0,2024-05-11 04:10:00
2.9421453,49.5945396,0.0,27.59338,29.6886387,0.0,0.0,0.0,2024-05-11 04:20:00
2.9463048,49.6850357,0.0,27.5640717,29.6844254,0.0,0.0,0.0,2024-05-11 04:30:00
2.9506781,49.775528,0.0,27.5347614,29.680212,0.0,0.0,0.0,2024-05-11 04:40:00
2.956754,49.866024,0.0,27.5054531,29.6759968,0.0,0.0,0.0,2024-05-11 04:50:00
